Double Transactions
MALIKA : $36.91; 27/12/2016 03:56:02; $36.91; 27/12/2016 03:56:05
THRESA : $4.15; 27/12/2016 12:07:21; $4.15; 27/12/2016 12:09:00
TERRIE : $42.1; 27/12/2016 16:51:21; $42.1; 27/12/2016 16:53:38
HARMONY : $114.63; 27/12/2016 07:12:25; $114.63; 27/12/2016 07:15:27
CAMILLE : $22.59; 27/12/2016 09:50:51; $22.59; 27/12/2016 09:46:45
GABRIELLA : $1013.26; 27/12/2016 11:40:22; $1013.26; 27/12/2016 11:44:44
JULIANN : $1032.61; 27/12/2016 16:52:37; $1032.61; 27/12/2016 16:57:05
CATHARINE : $898.84; 27/12/2016 21:32:06; $898.84; 27/12/2016 21:33:03
LAKISHA : $24.14; 27/12/2016 14:20:45; $24.14; 27/12/2016 14:16:42
TAMARA : $489.1; 01/01/2017 03:16:17; $489.1; 01/01/2017 03:19:22

Suspicious Transactions
LASHUNDA : $74.2; 27/12/2016 19:42:33
MARK : 137.87 136.46 123.85 122.86 121.03 # of transactions = 30; avg = 61.20
MARKETTA : 3737.51 3728.00 3644.79 3595.92 3567.69 # of transactions = 100; avg = 1920.99
MARKITA : 79.57 78.81 78.20 77.74 76.35 # of transactions = 70; avg = 41.33
MARLA : 83.28 83.11 82.45 82.13 78.87 # of transactions = 80; avg = 46.41
MARLANA : 128.85 122.54 114.26 112.93 107.03 # of transactions = 26; avg = 62.68
MARLEEN : 983.39 980.86 963.40 959.58 956.53 # of transactions = 48; avg = 497.05
MARLEN : 1056.40 1045.24 1043.80 1038.90 1038.03 # of transactions = 100; avg = 560.86
MARLENA : 58.41 58.30 58.27 58.15 57.44 # of transactions = 100; avg = 31.90
MARLENE : 140.34 135.51 131.10 127.76 125.33 # of transactions = 50; avg = 77.56
MARLIN : 75.05 74.98 74.73 73.74 71.81 # of transactions = 71; avg = 36.24
MARLINE : 1203.21 1193.20 1179.69 1176.49 1175.94 # of transactions = 100; avg = 640.83
MARLO : 1067.16 1059.35 1036.28 1035.12 1013.28 # of transactions = 76; avg = 596.89
MARLYN : 87.40 86.72 86.53 82.60 81.63 # of transactions = 69; avg = 39.67
MARLYS : 109.10 108.87 105.62 104.84 104.56 # of transactions = 54; avg = 60.40
MARNA : 96.30 93.87 91.91 87.44 87.38 # of transactions = 24; avg = 53.62
MARNI : 100.94 100.86 100.30 97.92 97.11 # of transactions = 100; avg = 49.73
MARNIE : 763.28 758.40 758.31 751.62 747.93 # of transactions = 100; avg = 406.39
MARQUERITE : 1274.84 1210.09 1206.91 1164.66 1156.89 # of transactions = 76; avg = 609.34
MARQUETTA : 107.95 107.80 107.48 105.79 105.37 # of transactions = 76; avg = 53.04
MARQUITA : 1300.95 1265.86 1246.52 1203.12 1067.29 # of transactions = 20; avg = 671.65
MARQUITTA : 89.55 88.40 88.34 84.84 78.77 # of transactions = 45; avg = 46.69
MARRY : 89.09 81.30 79.70 78.13 74.26 # of transactions = 27; avg = 42.22
MARSHA : 1293.51 1215.33 1206.52 1202.58 1191.60 # of transactions = 22; avg = 753.81
MARSHALL : 73.03 71.62 71.28 69.88 69.53 # of transactions = 57; avg = 33.89
MARTA : 762.32 754.92 729.97 694.35 675.31 # of transactions = 45; avg = 370.97
MARTH : 1025.26 976.82 975.67 920.30 912.18 # of transactions = 26; avg = 589.86
MARTHA : 1288.07 1242.81 1142.09 1072.28 978.37 # of transactions = 27; avg = 587.54
MARTI : 116.93 116.76 115.91 109.30 109.26 # of transactions = 49; avg = 59.63
MARTIN : 1195.84 1187.37 1182.66 1168.00 1157.57 # of transactions = 100; avg = 584.99
MARTINA : 1320.04 1269.65 1250.32 1245.24 1237.67 # of transactions = 72; avg = 719.86
MARTINE : 1088.92 998.14 935.58 918.96 915.12 # of transactions = 23; avg = 506.47
MARTY : 1110.14 1089.07 1054.88 1052.12 1051.18 # of transactions = 100; avg = 552.72
MARVA : 106.23 103.65 101.81 101.62 98.53 # of transactions = 32; avg = 50.09
MARVEL : 1244.61 1216.22 1138.12 1109.47 1026.85 # of transactions = 28; avg = 674.14
MARVELLA : 755.02 701.92 698.39 694.18 693.04 # of transactions = 49; avg = 391.25
MARVIS : 132.30 130.92 130.86 127.45 127.37 # of transactions = 54; avg = 75.48
MARX : 681.26 674.31 575.87 552.08 550.54 # of transactions = 25; avg = 341.98
MARYA : 795.28 755.93 722.10 646.99 640.88 # of transactions = 25; avg = 386.23
MARYALICE : 77.65 76.20 75.60 74.16 73.86 # of transactions = 100; avg = 35.56
MARYAM : 1488.54 1470.13 1461.02 1441.94 1439.39 # of transactions = 100; avg = 747.54
MARYANN : 1060.09 1046.57 966.23 923.44 887.10 # of transactions = 45; avg = 476.16
MARYANNA : 72.81 70.04 66.04 64.08 63.87 # of transactions = 31; avg = 37.65
MARYANNE : 60.07 59.51 54.78 54.68 54.59 # of transactions = 47; avg = 30.94
MARYBELLE : 542.24 535.38 528.61 505.56 487.65 # of transactions = 35; avg = 297.73
MARYBETH : 803.77 756.90 702.81 691.69 688.34 # of transactions = 24; avg = 449.14
MARYELLEN : 5301.42 5278.75 5224.15 4963.08 4912.95 # of transactions = 64; avg = 2790.07
MARYETTA : 987.42 981.36 972.41 965.64 947.24 # of transactions = 100; avg = 466.82
MARYJANE : 5437.48 5361.02 5355.49 5306.04 5274.14 # of transactions = 100; avg = 2900.78
MARYJO : 1086.98 1075.55 1068.35 1063.88 1050.24 # of transactions = 100; avg = 580.18
MARYLAND : 60.42 60.32 59.38 58.62 57.81 # of transactions = 100; avg = 31.40
MARYLEE : 572.73 562.93 561.87 548.03 544.84 # of transactions = 56; avg = 305.24
MARYLIN : 67.64 61.37 61.01 60.49 60.15 # of transactions = 24; avg = 35.03
MARYLN : 48.07 48.03 47.34 47.15 43.87 # of transactions = 34; avg = 29.71
MARYLOU : 109.09 107.96 107.14 107.07 102.52 # of transactions = 74; avg = 52.64
MARYLOUISE : 801.10 781.04 760.32 711.48 605.00 # of transactions = 28; avg = 334.83
MARYLYN : 66.88 66.21 65.14 63.93 62.46 # of transactions = 55; avg = 32.23
MARYLYNN : 2657.38 2613.59 2586.58 2535.03 2513.35 # of transactions = 56; avg = 1493.41
MARYROSE : 931.63 926.10 911.25 904.27 903.32 # of transactions = 100; avg = 447.81
MASAKO : 64.21 63.71 62.97 62.68 61.62 # of transactions = 57; avg = 30.89
MATHA : 5812.39 4161.77 3990.90 3976.87 3840.86 # of transactions = 27; avg = 2835.44
MATHILDA : 1132.14 1119.12 1116.63 1109.85 1093.57 # of transactions = 100; avg = 594.12
MATHILDE : 7788.24 7564.98 7438.00 7170.30 7132.48 # of transactions = 52; avg = 3492.49
MATILDA : 3034.93 3034.64 2878.91 2813.15 2808.24 # of transactions = 43; avg = 1701.58
MATILDE : 935.55 912.87 784.61 750.99 743.79 # of transactions = 29; avg = 498.88
MATTHEW : 540.79 533.99 528.65 522.05 513.71 # of transactions = 46; avg = 309.39
MATTIE : 115.75 115.54 114.31 114.06 113.93 # of transactions = 49; avg = 59.14
MAUD : 130.38 129.28 120.19 115.94 115.23 # of transactions = 29; avg = 73.00
MAUDE : 1238.08 1228.17 1208.79 1192.18 1178.06 # of transactions = 100; avg = 590.44
MAUDIE : 119.08 118.99 117.47 117.35 116.01 # of transactions = 100; avg = 59.93
MAURA : 138.99 132.03 122.82 119.97 116.58 # of transactions = 47; avg = 67.16
MAUREEN : 867.39 846.81 825.22 812.07 688.92 # of transactions = 29; avg = 434.76
MAURICE : 821.89 801.30 790.72 763.59 756.09 # of transactions = 27; avg = 358.63
MAURINE : 1248.45 1201.94 1183.70 1181.91 1181.06 # of transactions = 73; avg = 626.82
MAURITA : 108.98 106.59 106.22 105.24 103.76 # of transactions = 100; avg = 52.66
MAVIS : 129.57 129.49 129.08 127.54 125.05 # of transactions = 100; avg = 71.89
MAXIE : 784.08 783.70 781.95 777.71 772.75 # of transactions = 100; avg = 412.53
MAXIMA : 129.73 128.09 126.70 126.21 125.20 # of transactions = 75; avg = 66.46
MAXIMINA : 1106.86 1103.62 1099.36 1097.43 1086.46 # of transactions = 100; avg = 545.40
MAXINE : 66.25 66.04 66.03 63.63 56.22 # of transactions = 22; avg = 36.28
MAY : 526.56 519.19 511.03 509.74 502.29 # of transactions = 75; avg = 262.29
MAYA : 841.23 829.87 823.52 822.95 822.34 # of transactions = 100; avg = 406.91
MAYBELL : 558.27 548.73 546.17 539.42 530.20 # of transactions = 69; avg = 286.91
MAYBELLE : 141.43 140.54 137.64 127.83 126.00 # of transactions = 74; avg = 70.45
MAYE : 893.93 891.04 883.39 883.29 870.47 # of transactions = 44; avg = 537.57
MAYME : 1044.02 1041.11 1035.33 1028.56 1022.88 # of transactions = 71; avg = 566.22
MAYOLA : 70.88 70.25 68.43 66.86 66.19 # of transactions = 73; avg = 34.75
MAYRA : 567.27 561.72 555.99 543.57 540.22 # of transactions = 80; avg = 309.79
MAZIE : 1268.33 1267.17 1248.90 1239.23 1238.92 # of transactions = 56; avg = 702.77
MCKENZIE : 1292.15 1286.98 1258.90 1219.57 1206.87 # of transactions = 100; avg = 631.30
MEAGAN : 974.28 962.51 952.19 951.11 950.91 # of transactions = 81; avg = 527.49
MEAGHAN : 1353.84 1309.93 1264.68 1252.59 1248.61 # of transactions = 70; avg = 682.67
MECHELLE : 130.74 125.67 124.58 120.79 112.47 # of transactions = 26; avg = 69.82
MEDA : 119.70 119.41 117.22 115.36 113.64 # of transactions = 51; avg = 75.39
MEE : 799.46 783.75 781.23 780.64 778.47 # of transactions = 51; avg = 432.99
MEG : 557.77 538.96 530.15 515.35 499.76 # of transactions = 47; avg = 243.87
MEGAN : 1041.75 967.18 909.94 899.21 872.38 # of transactions = 22; avg = 501.06
MEGGAN : 1492.25 1469.01 1459.62 1445.60 1375.16 # of transactions = 48; avg = 765.27
MEGHAN : 144.39 142.69 137.45 136.48 136.04 # of transactions = 54; avg = 85.57
MEGHANN : 746.64 730.61 727.00 710.15 707.13 # of transactions = 73; avg = 403.85
MEI : 1002.06 1000.14 947.09 940.85 924.22 # of transactions = 78; avg = 492.93
MELAINE : 85.70 82.46 77.55 76.76 73.21 # of transactions = 31; avg = 43.35
MELANI : 118.64 117.96 116.80 116.55 115.46 # of transactions = 79; avg = 55.81
MELANIA : 708.76 706.36 706.14 703.55 699.02 # of transactions = 77; avg = 383.42
MELANIE : 75.40 72.66 70.39 66.96 65.61 # of transactions = 26; avg = 44.77
MELANY : 472.90 472.46 461.62 449.51 443.59 # of transactions = 49; avg = 269.57
MELBA : 1097.99 1071.23 1029.10 1027.05 1016.26 # of transactions = 52; avg = 530.63
MELDA : 103.24 101.18 100.78 99.40 99.11 # of transactions = 72; avg = 56.35
MELIA : 896.45 893.77 891.81 887.12 865.29 # of transactions = 78; avg = 498.13
MELIDA : 104.12 101.30 100.32 98.76 90.85 # of transactions = 55; avg = 56.36
MELINA : 1241.62 1212.38 1207.18 1182.12 1181.01 # of transactions = 100; avg = 618.18
MELINDA : 797.73 793.97 775.09 751.79 746.74 # of transactions = 46; avg = 426.31
MELISA : 991.50 991.02 990.03 987.98 981.71 # of transactions = 100; avg = 469.54
MELISSA : 1307.44 1292.77 1279.88 1258.05 1227.05 # of transactions = 100; avg = 645.83
MELISSIA : 1065.78 1062.04 886.43 744.81 727.77 # of transactions = 16; avg = 567.21
MELITA : 53.21 52.30 51.34 49.16 48.02 # of transactions = 25; avg = 30.93
MELLIE : 95.39 95.39 93.96 93.09 92.54 # of transactions = 78; avg = 50.82
MELLISA : 803.29 801.98 797.95 797.21 793.96 # of transactions = 100; avg = 436.16
MELLISSA : 514.35 503.85 484.31 467.51 460.99 # of transactions = 29; avg = 277.40
MELODEE : 59.01 58.97 56.70 55.92 53.34 # of transactions = 23; avg = 35.06
MELODI : 109.79 108.84 108.08 106.52 105.48 # of transactions = 54; avg = 64.17
MELODIE : 138.06 128.37 123.75 118.97 114.07 # of transactions = 35; avg = 62.66
MELODY : 919.86 908.43 885.26 882.32 878.11 # of transactions = 100; avg = 460.59
MELONIE : 1307.61 1305.41 1263.42 1254.71 1246.39 # of transactions = 100; avg = 660.36
MELONY : 615.73 591.85 568.06 505.63 504.35 # of transactions = 25; avg = 301.18
MELVA : 2850.67 2754.67 2752.48 2647.46 2644.16 # of transactions = 76; avg = 1305.97
MELVIN : 1028.30 1023.35 1021.20 995.57 958.22 # of transactions = 33; avg = 580.03
MELVINA : 617.71 611.65 592.15 581.09 579.61 # of transactions = 100; avg = 304.56
MELYNDA : 78.88 75.92 74.10 70.83 69.55 # of transactions = 47; avg = 39.14
MENDY : 103.80 103.26 99.17 96.88 96.00 # of transactions = 54; avg = 44.83
MERCEDES : 127.69 126.06 125.09 116.93 115.17 # of transactions = 28; avg = 71.17
MERCEDEZ : 4029.19 3922.78 3857.50 3819.36 3814.71 # of transactions = 49; avg = 2193.41
MERCY : 133.43 133.14 132.88 132.87 131.19 # of transactions = 79; avg = 69.31
MEREDITH : 589.29 542.54 524.01 514.05 451.85 # of transactions = 16; avg = 321.85
MERI : 131.71 128.93 128.87 125.11 122.97 # of transactions = 48; avg = 73.40
MERIDETH : 105.92 105.87 105.73 104.53 104.03 # of transactions = 100; avg = 55.79
MERIDITH : 723.82 716.87 715.79 713.17 708.11 # of transactions = 68; avg = 369.32
MERILYN : 598.56 594.42 580.81 576.70 571.33 # of transactions = 100; avg = 300.71
MERISSA : 729.78 720.07 689.88 677.62 668.28 # of transactions = 35; avg = 402.09
MERLE : 797.13 793.88 791.23 790.02 786.63 # of transactions = 100; avg = 419.09
MERLENE : 1142.00 1139.80 1122.06 1037.76 1030.29 # of transactions = 49; avg = 501.75
MERLYN : 516.77 497.09 497.06 486.92 485.33 # of transactions = 47; avg = 278.45
MERNA : 1443.39 1441.92 1397.85 1374.26 1361.55 # of transactions = 75; avg = 797.43
MERRI : 9133.94 8573.40 8467.13 8237.91 8234.08 # of transactions = 51; avg = 4108.51
MERRIE : 58.45 58.37 58.25 57.95 57.33 # of transactions = 86; avg = 32.03
MERRILEE : 7118.40 7047.89 7034.33 6829.03 6738.98 # of transactions = 74; avg = 3862.64
MERRILL : 679.94 652.35 648.36 634.02 625.30 # of transactions = 75; avg = 341.36
MERRY : 51.10 50.48 50.29 48.89 48.01 # of transactions = 27; avg = 31.43
MERTIE : 10862.00 10585.66 10551.42 10232.09 9920.15 # of transactions = 47; avg = 5406.12
MERYL : 1431.80 1430.48 1418.82 1402.31 1388.95 # of transactions = 68; avg = 759.04
META : 4748.50 4748.19 4726.12 4717.85 4669.61 # of transactions = 100; avg = 2497.15
MI : 544.74 538.86 523.21 514.32 511.82 # of transactions = 76; avg = 276.11
MIA : 121.31 121.14 116.29 115.27 112.50 # of transactions = 72; avg = 59.21
MICA : 843.51 764.92 753.66 720.59 700.03 # of transactions = 20; avg = 424.60
MICAELA : 1051.17 1011.14 994.85 993.37 982.66 # of transactions = 21; avg = 520.98
MICAH : 5140.50 5120.73 4850.60 4624.43 4557.78 # of transactions = 31; avg = 2391.57
MICHA : 121.56 116.10 115.22 109.37 109.08 # of transactions = 25; avg = 71.03
MICHAEL : 743.28 712.02 702.76 673.87 599.53 # of transactions = 22; avg = 355.28
MICHAELA : 10125.22 9594.35 8879.60 8493.85 8446.52 # of transactions = 33; avg = 4676.71
MICHAELE : 68.05 67.94 67.38 67.29 66.18 # of transactions = 100; avg = 31.96
MICHAL : 136.52 136.20 136.03 135.66 135.65 # of transactions = 100; avg = 69.40
MICHEAL : 713.05 710.26 704.22 699.61 695.16 # of transactions = 78; avg = 369.12
MICHEL : 3168.02 3084.00 3047.77 3041.11 2906.88 # of transactions = 80; avg = 1469.35
MICHELE : 733.98 726.69 720.08 715.42 713.22 # of transactions = 100; avg = 366.10
MICHELINA : 3179.06 3175.79 3111.49 3109.60 3104.01 # of transactions = 100; avg = 1512.26
MICHELINE : 636.16 629.53 625.18 622.63 619.40 # of transactions = 100; avg = 330.87
MICHELL : 125.46 123.94 123.20 123.11 121.83 # of transactions = 46; avg = 65.42
MICHELLE : 1221.09 1211.19 1204.36 1202.44 1189.36 # of transactions = 48; avg = 629.58
MICHIKO : 499.16 498.09 484.52 484.47 471.25 # of transactions = 71; avg = 271.01
MICKEY : 486.57 486.56 484.24 483.72 483.13 # of transactions = 100; avg = 244.98
MICKI : 1044.05 1039.59 1033.68 1013.60 1009.38 # of transactions = 81; avg = 530.48
MICKIE : 7401.89 7276.97 7234.34 7017.11 6945.40 # of transactions = 72; avg = 3632.28
MIESHA : 4504.09 4190.48 3816.01 3737.25 3289.10 # of transactions = 25; avg = 2136.58
MIGDALIA : 1363.90 1361.29 1339.28 1328.03 1324.36 # of transactions = 48; avg = 718.90
MIGNON : 615.44 614.78 600.98 594.18 581.56 # of transactions = 70; avg = 301.18
MIGUELINA : 632.65 608.65 584.54 576.01 566.43 # of transactions = 62; avg = 309.44
MIKA : 7860.41 7708.78 7299.79 7264.90 6473.19 # of transactions = 26; avg = 4055.21
MIKAELA : 1201.42 1195.61 1149.41 1128.62 1106.57 # of transactions = 51; avg = 664.86
MIKE : 123.15 116.48 113.12 106.08 104.96 # of transactions = 24; avg = 67.02
MIKI : 1088.86 1066.26 999.47 997.08 988.54 # of transactions = 76; avg = 506.83
MIKKI : 55.31 54.86 53.27 50.01 44.88 # of transactions = 21; avg = 28.99
MILA : 3028.66 2993.44 2956.69 2855.23 2800.45 # of transactions = 55; avg = 1509.47
MILAGRO : 877.91 856.43 853.88 841.17 807.41 # of transactions = 100; avg = 437.47
MILAGROS : 790.50 780.02 756.06 749.36 748.84 # of transactions = 48; avg = 439.74
MILDA : 1368.06 1135.36 1028.95 1010.78 974.42 # of transactions = 26; avg = 628.32
MILDRED : 687.94 686.14 680.63 675.86 665.61 # of transactions = 54; avg = 388.47
MILISSA : 9144.66 9082.03 8876.49 8465.22 8407.97 # of transactions = 80; avg = 4457.65
MILLICENT : 1355.88 1344.23 1341.84 1297.19 1292.20 # of transactions = 49; avg = 723.62
MILLIE : 664.60 648.35 643.17 577.25 543.33 # of transactions = 24; avg = 395.19
MILLY : 1260.52 1236.23 1228.71 1222.89 1207.63 # of transactions = 100; avg = 634.33
MIMI : 1489.53 1488.36 1461.41 1455.03 1429.52 # of transactions = 100; avg = 820.43
MIN : 7626.23 7618.69 7244.84 7122.84 7069.52 # of transactions = 75; avg = 4175.14
MINA : 132.30 132.28 131.55 117.23 105.15 # of transactions = 23; avg = 68.73
MINDA : 65.98 65.77 65.30 64.73 64.06 # of transactions = 76; avg = 36.49
MINDI : 4428.55 4323.90 4278.35 4214.90 4188.48 # of transactions = 21; avg = 2716.71
MINDY : 497.40 475.20 473.50 470.54 464.91 # of transactions = 31; avg = 242.44
MINERVA : 1420.83 1420.54 1417.40 1413.43 1399.80 # of transactions = 100; avg = 761.11
MING : 53.66 51.90 50.42 50.26 46.34 # of transactions = 22; avg = 28.52
MINH : 3820.12 3652.05 3619.98 3596.23 3571.29 # of transactions = 42; avg = 2014.40
MINNA : 54.78 54.56 53.12 52.88 52.20 # of transactions = 72; avg = 26.51
MINNIE : 1363.66 1282.44 1244.19 1160.77 1043.65 # of transactions = 34; avg = 650.68
MINTA : 547.42 545.23 544.79 539.28 512.66 # of transactions = 69; avg = 286.16
MIRA : 582.92 561.32 560.76 514.60 446.48 # of transactions = 21; avg = 294.77
MIRANDA : 853.19 844.82 842.97 833.34 803.84 # of transactions = 100; avg = 430.45
MIREILLE : 669.80 621.81 574.50 571.38 549.21 # of transactions = 55; avg = 316.53
MIRELLA : 93.13 93.02 89.78 89.61 87.91 # of transactions = 100; avg = 43.81
MIREYA : 1406.52 1406.07 1393.76 1230.74 1205.54 # of transactions = 25; avg = 727.19
MIRIAM : 5975.56 5870.01 5704.60 5592.97 5573.66 # of transactions = 57; avg = 3174.34
MIRIAN : 1289.63 1276.80 1255.18 1170.84 1163.21 # of transactions = 50; avg = 628.12
MIRNA : 126.60 125.70 125.43 124.18 124.06 # of transactions = 71; avg = 59.30
MIRTA : 64.06 63.55 63.38 62.34 62.02 # of transactions = 100; avg = 32.69
MIRTHA : 1309.35 1293.14 1281.56 1278.29 1265.26 # of transactions = 79; avg = 732.36
MISHA : 4497.81 4361.00 4356.74 4206.11 3699.67 # of transactions = 17; avg = 2676.90
MISS : 68.12 67.23 67.17 64.48 63.57 # of transactions = 100; avg = 31.67
MISSY : 104.57 101.79 100.63 99.90 99.87 # of transactions = 100; avg = 49.40
MISTI : 2120.05 2113.55 2099.60 2071.91 2059.14 # of transactions = 73; avg = 982.97
MISTIE : 114.44 109.56 108.70 106.91 104.32 # of transactions = 43; avg = 50.60
MISTY : 8568.56 8548.15 8498.56 8482.70 8399.96 # of transactions = 100; avg = 4294.98
MITCHELL : 1415.32 1412.91 1371.99 1353.93 1342.76 # of transactions = 76; avg = 691.20
MITSUE : 68.63 67.84 67.77 66.97 65.82 # of transactions = 100; avg = 33.73
MITSUKO : 1437.99 1398.34 1381.84 1337.81 1306.93 # of transactions = 40; avg = 714.36
MITTIE : 70.30 69.75 69.56 68.94 66.46 # of transactions = 78; avg = 36.84
MITZI : 131.49 130.97 127.71 126.89 126.83 # of transactions = 100; avg = 65.66
MITZIE : 129.92 128.84 128.41 127.92 127.36 # of transactions = 77; avg = 61.52
MIYOKO : 65.75 65.72 64.80 64.74 63.01 # of transactions = 49; avg = 39.85
MODESTA : 942.15 929.55 914.55 911.43 898.91 # of transactions = 100; avg = 494.69
MOIRA : 94.65 94.56 93.93 93.55 91.25 # of transactions = 54; avg = 52.21
MOLLIE : 1125.99 1105.67 1104.89 1096.75 1090.28 # of transactions = 100; avg = 576.05
MOLLY : 1367.77 1364.72 1361.51 1358.19 1344.05 # of transactions = 80; avg = 671.49
MONA : 926.29 887.26 871.82 860.88 859.35 # of transactions = 100; avg = 392.40
MONET : 982.91 946.57 931.64 860.84 800.73 # of transactions = 24; avg = 548.41
MONICA : 2175.35 2025.24 1851.46 1536.40 1521.43 # of transactions = 27; avg = 945.20
MONIKA : 79.71 77.95 77.20 71.96 69.70 # of transactions = 27; avg = 43.17
MONIQUE : 144.72 144.49 144.18 142.76 138.45 # of transactions = 100; avg = 69.50
MONNIE : 576.09 569.23 557.24 541.12 537.44 # of transactions = 29; avg = 315.10
MONSERRATE : 115.93 113.59 101.09 100.27 97.04 # of transactions = 23; avg = 58.75
MOON : 97.47 96.46 95.04 71.71 67.09 # of transactions = 31; avg = 43.77
MORA : 524.41 516.66 515.84 511.44 505.85 # of transactions = 26; avg = 327.56
MORGAN : 875.52 869.24 850.66 849.25 838.54 # of transactions = 52; avg = 485.82
MORIAH : 936.57 930.35 927.34 926.60 923.47 # of transactions = 69; avg = 528.47
MOZELL : 126.82 125.81 123.48 121.85 117.55 # of transactions = 73; avg = 67.97
MOZELLA : 84.77 84.09 84.04 83.26 83.17 # of transactions = 46; avg = 50.86
MOZELLE : 544.48 541.66 538.30 532.29 514.97 # of transactions = 100; avg = 288.64
MUI : 9619.90 9388.08 9358.81 8966.74 8918.42 # of transactions = 100; avg = 4962.19
MUOI : 1462.83 1460.05 1448.41 1444.40 1440.39 # of transactions = 76; avg = 753.02
MURIEL : 850.60 816.71 768.47 736.73 731.92 # of transactions = 21; avg = 461.29
MY : 1156.93 1154.98 1118.75 1105.50 1048.91 # of transactions = 28; avg = 680.31
MYESHA : 136.22 131.63 123.08 112.32 111.51 # of transactions = 28; avg = 59.27
MYONG : 901.99 900.62 885.94 863.29 848.54 # of transactions = 79; avg = 436.78
MYRA : 74.93 72.99 72.35 71.77 71.69 # of transactions = 71; avg = 40.37
MYRIAM : 6509.28 6383.63 6371.06 6350.34 6251.02 # of transactions = 48; avg = 3372.43
MYRL : 1339.66 1307.86 1297.15 1286.43 1223.46 # of transactions = 52; avg = 637.45
MYRLE : 912.31 887.15 841.79 825.98 821.81 # of transactions = 27; avg = 550.57
MYRNA : 8295.41 8024.02 7521.48 7472.67 7349.03 # of transactions = 23; avg = 4141.15
MYRTA : 134.84 134.79 131.54 128.40 127.10 # of transactions = 75; avg = 76.39
MYRTICE : 89.64 89.17 89.10 88.43 88.19 # of transactions = 100; avg = 49.69
